Unnamed: 0,pokedex_number,name,generation,is_legendary,type_number,type_1,type_2,height_m,weight_kg,ability_1,ability_2,total_points,hp,attack,defense,sp_attack,sp_defense,speed,base_friendship,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,Evolution,form,base_name,has_image
350,297,Hariyama,3,0,1,Fighting,,2.3,253.8,Thick Fat,Guts,474.0,144.0,120.0,60.0,40.0,60.0,50.0,70.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,True
351,298,Azurill,3,0,2,Normal,Fairy,0.2,2.0,Thick Fat,Huge Power,190.0,50.0,20.0,40.0,20.0,40.0,20.0,70.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,,base,,True
352,299,Nosepass,3,0,1,Rock,,1.0,97.0,Sturdy,Magnet Pull,375.0,30.0,45.0,135.0,45.0,90.0,30.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,base,,True
353,300,Skitty,3,0,1,Normal,,0.6,11.0,Cute Charm,Normalize,260.0,50.0,45.0,45.0,35.0,35.0,50.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
354,301,Delcatty,3,0,1,Normal,,1.1,32.6,Cute Charm,Normalize,400.0,70.0,65.0,65.0,55.0,55.0,90.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
355,302,Sableye,3,0,2,Dark,Ghost,0.5,11.0,Keen Eye,Stall,380.0,50.0,75.0,75.0,65.0,65.0,50.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,base,,True
356,302,Mega Sableye,3,0,2,Dark,Ghost,0.5,161.0,Magic Bounce,,480.0,50.0,85.0,125.0,85.0,115.0,20.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,mega,Sableye,True
357,303,Mawile,3,0,2,Steel,Fairy,0.6,11.5,Hyper Cutter,Intimidate,380.0,50.0,85.0,85.0,55.0,55.0,50.0,70.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,,base,,True
358,303,Mega Mawile,3,0,2,Steel,Fairy,1.0,23.5,Huge Power,,480.0,50.0,105.0,125.0,55.0,95.0,50.0,70.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,,mega,Mawile,True
359,304,Aron,3,0,2,Steel,Rock,0.4,60.0,Sturdy,Rock Head,330.0,50.0,70.0,100.0,40.0,40.0,30.0,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,,base,,True
360,305,Lairon,3,0,2,Steel,Rock,0.9,120.0,Sturdy,Rock Head,430.0,60.0,90.0,140.0,50.0,50.0,40.0,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,,base,,True
361,306,Aggron,3,0,2,Steel,Rock,2.1,360.0,Sturdy,Rock Head,530.0,70.0,110.0,180.0,60.0,60.0,50.0,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,,base,,True
362,306,Mega Aggron,3,0,1,Steel,,2.2,395.0,Filter,,630.0,70.0,140.0,230.0,60.0,80.0,50.0,35.0,0.5,1.5,1.0,1.0,0.5,0.5,1.5,0.0,1.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,,mega,Aggron,True
363,307,Meditite,3,0,2,Fighting,Psychic,0.6,11.2,Pure Power,,280.0,30.0,40.0,55.0,40.0,55.0,60.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,,base,,True
364,308,Medicham,3,0,2,Fighting,Psychic,1.3,31.5,Pure Power,,410.0,60.0,60.0,75.0,60.0,75.0,80.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,,base,,True
365,308,Mega Medicham,3,0,2,Fighting,Psychic,1.3,31.5,Pure Power,,510.0,60.0,100.0,85.0,80.0,85.0,100.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,,mega,Medicham,True
366,309,Electrike,3,0,1,Electric,,0.6,15.2,Static,Lightning Rod,295.0,40.0,45.0,40.0,65.0,40.0,65.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
367,310,Manectric,3,0,1,Electric,,1.5,40.2,Static,Lightning Rod,475.0,70.0,75.0,60.0,105.0,60.0,105.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
368,310,Mega Manectric,3,0,1,Electric,,1.8,44.0,Intimidate,,575.0,70.0,75.0,80.0,135.0,80.0,135.0,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,mega,Manectric,True
369,311,Plusle,3,0,1,Electric,,0.4,4.2,Plus,,405.0,60.0,50.0,40.0,85.0,75.0,95.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
370,312,Minun,3,0,1,Electric,,0.4,4.2,Minus,,405.0,60.0,40.0,50.0,75.0,85.0,95.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
371,313,Volbeat,3,0,1,Bug,,0.7,17.7,Illuminate,Swarm,430.0,65.0,73.0,75.0,47.0,85.0,85.0,70.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
372,314,Illumise,3,0,1,Bug,,0.6,17.7,Oblivious,Tinted Lens,430.0,65.0,47.0,75.0,73.0,85.0,85.0,70.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
373,315,Roselia,3,0,2,Grass,Poison,0.3,2.0,Natural Cure,Poison Point,400.0,50.0,60.0,45.0,100.0,80.0,65.0,70.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,base,,True
374,316,Gulpin,3,0,1,Poison,,0.4,10.3,Liquid Ooze,Sticky Hold,302.0,70.0,43.0,53.0,43.0,53.0,40.0,70.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,base,,True
375,317,Swalot,3,0,1,Poison,,1.7,80.0,Liquid Ooze,Sticky Hold,467.0,100.0,73.0,83.0,73.0,83.0,55.0,70.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,base,,True
376,318,Carvanha,3,0,2,Water,Dark,0.8,20.8,Rough Skin,,305.0,45.0,90.0,20.0,65.0,20.0,65.0,35.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,,base,,True
377,319,Sharpedo,3,0,2,Water,Dark,1.8,88.8,Rough Skin,,460.0,70.0,120.0,40.0,95.0,40.0,95.0,35.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,,base,,True
378,319,Mega Sharpedo,3,0,2,Water,Dark,2.5,130.3,Strong Jaw,,560.0,70.0,140.0,70.0,110.0,65.0,105.0,35.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,,mega,Sharpedo,True
379,320,Wailmer,3,0,1,Water,,2.0,130.0,Water Veil,Oblivious,400.0,130.0,70.0,35.0,70.0,35.0,60.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
380,321,Wailord,3,0,1,Water,,14.5,398.0,Water Veil,Oblivious,500.0,170.0,90.0,45.0,90.0,45.0,60.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
381,322,Numel,3,0,2,Fire,Ground,0.7,24.0,Oblivious,Simple,305.0,60.0,60.0,40.0,65.0,45.0,35.0,70.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,base,,True
382,323,Camerupt,3,0,2,Fire,Ground,1.9,220.0,Magma Armor,Solid Rock,460.0,70.0,100.0,70.0,105.0,75.0,40.0,70.0,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,base,,True
383,323,Mega Camerupt,3,0,2,Fire,Ground,2.5,320.5,Sheer Force,,560.0,70.0,120.0,100.0,145.0,105.0,20.0,70.0,1.0,0.5,3.0,0.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,mega,Camerupt,True
384,324,Torkoal,3,0,1,Fire,,0.5,80.4,White Smoke,Drought,470.0,70.0,85.0,140.0,85.0,70.0,20.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,True
385,325,Spoink,3,0,1,Psychic,,0.7,30.6,Thick Fat,Own Tempo,330.0,60.0,25.0,35.0,70.0,80.0,60.0,70.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
386,326,Grumpig,3,0,1,Psychic,,0.9,71.5,Thick Fat,Own Tempo,470.0,80.0,45.0,65.0,90.0,110.0,80.0,70.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
387,327,Spinda,3,0,1,Normal,,1.1,5.0,Own Tempo,Tangled Feet,360.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
388,328,Trapinch,3,0,1,Ground,,0.7,15.0,Hyper Cutter,Arena Trap,290.0,45.0,100.0,45.0,45.0,45.0,10.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,base,,True
389,329,Vibrava,3,0,2,Ground,Dragon,1.1,15.3,Levitate,,340.0,50.0,70.0,50.0,50.0,50.0,70.0,70.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,,base,,True
390,330,Flygon,3,0,2,Ground,Dragon,2.0,82.0,Levitate,,520.0,80.0,100.0,80.0,80.0,80.0,100.0,70.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,,base,,True
391,331,Cacnea,3,0,1,Grass,,0.4,51.3,Sand Veil,,335.0,50.0,85.0,40.0,85.0,40.0,35.0,35.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
392,332,Cacturne,3,0,2,Grass,Dark,1.3,77.4,Sand Veil,,475.0,70.0,115.0,60.0,115.0,60.0,55.0,35.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,True
393,333,Swablu,3,0,2,Normal,Flying,0.4,1.2,Natural Cure,,310.0,45.0,40.0,60.0,40.0,75.0,50.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,,base,,True
394,334,Altaria,3,0,2,Dragon,Flying,1.1,20.6,Natural Cure,,490.0,75.0,70.0,90.0,70.0,105.0,80.0,70.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,,base,,True
395,334,Mega Altaria,3,0,2,Dragon,Fairy,1.5,20.6,Pixilate,,590.0,75.0,110.0,110.0,110.0,105.0,80.0,70.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,2.0,,mega,Altaria,True
396,335,Zangoose,3,0,1,Normal,,1.3,40.3,Immunity,,458.0,73.0,115.0,60.0,60.0,60.0,90.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
397,336,Seviper,3,0,1,Poison,,2.7,52.5,Shed Skin,,458.0,73.0,100.0,60.0,100.0,60.0,65.0,70.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,base,,True
398,337,Lunatone,3,0,2,Rock,Psychic,1.0,168.0,Levitate,,460.0,90.0,55.0,65.0,95.0,85.0,70.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,base,,True
399,338,Solrock,3,0,2,Rock,Psychic,1.2,154.0,Levitate,,460.0,90.0,95.0,85.0,55.0,65.0,70.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,base,,True
400,339,Barboach,3,0,2,Water,Ground,0.4,1.9,Oblivious,Anticipation,288.0,50.0,48.0,43.0,46.0,41.0,60.0,70.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,base,,True
401,340,Whiscash,3,0,2,Water,Ground,0.9,23.6,Oblivious,Anticipation,468.0,110.0,78.0,73.0,76.0,71.0,60.0,70.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,base,,True
402,341,Corphish,3,0,1,Water,,0.6,11.5,Hyper Cutter,Shell Armor,308.0,43.0,80.0,65.0,50.0,35.0,35.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
403,342,Crawdaunt,3,0,2,Water,Dark,1.1,32.8,Hyper Cutter,Shell Armor,468.0,63.0,120.0,85.0,90.0,55.0,55.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,,base,,True
404,343,Baltoy,3,0,2,Ground,Psychic,0.5,21.5,Levitate,,300.0,40.0,40.0,55.0,40.0,70.0,55.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,,base,,True
405,344,Claydol,3,0,2,Ground,Psychic,1.5,108.0,Levitate,,500.0,60.0,70.0,105.0,70.0,120.0,75.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,,base,,True
406,345,Lileep,3,0,2,Rock,Grass,1.0,23.8,Suction Cups,,355.0,66.0,41.0,77.0,61.0,87.0,23.0,70.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,base,,True
407,346,Cradily,3,0,2,Rock,Grass,1.5,60.4,Suction Cups,,495.0,86.0,81.0,97.0,81.0,107.0,43.0,70.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,base,,True
408,347,Anorith,3,0,2,Rock,Bug,0.7,12.5,Battle Armor,,355.0,45.0,95.0,50.0,40.0,50.0,75.0,70.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
409,348,Armaldo,3,0,2,Rock,Bug,1.5,68.2,Battle Armor,,495.0,75.0,125.0,100.0,70.0,80.0,45.0,70.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
410,349,Feebas,3,0,1,Water,,0.6,7.4,Swift Swim,Oblivious,200.0,20.0,15.0,20.0,10.0,55.0,80.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
411,350,Milotic,3,0,1,Water,,6.2,162.0,Marvel Scale,Competitive,540.0,95.0,60.0,79.0,100.0,125.0,81.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
412,351,Castform,3,0,1,Normal,,0.3,0.8,Forecast,,420.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
413,351,Castform Sunny Form,3,0,1,Fire,,0.3,0.8,Forecast,,420.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,True
414,351,Castform Rainy Form,3,0,1,Water,,0.3,0.8,Forecast,,420.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
415,351,Castform Snowy Form,3,0,1,Ice,,0.3,0.8,Forecast,,420.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
416,352,Kecleon,3,0,1,Normal,,1.0,22.0,Color Change,,440.0,60.0,90.0,70.0,60.0,120.0,40.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
417,353,Shuppet,3,0,1,Ghost,,0.6,2.3,Insomnia,Frisk,295.0,44.0,75.0,35.0,63.0,33.0,45.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
418,354,Banette,3,0,1,Ghost,,1.1,12.5,Insomnia,Frisk,455.0,64.0,115.0,65.0,83.0,63.0,65.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
419,354,Mega Banette,3,0,1,Ghost,,1.2,13.0,Prankster,,555.0,64.0,165.0,75.0,93.0,83.0,75.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,mega,Banette,True
420,355,Duskull,3,0,1,Ghost,,0.8,15.0,Levitate,,295.0,20.0,40.0,90.0,30.0,90.0,25.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
421,356,Dusclops,3,0,1,Ghost,,1.6,30.6,Pressure,,455.0,40.0,70.0,130.0,60.0,130.0,25.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
422,357,Tropius,3,0,2,Grass,Flying,2.0,100.0,Chlorophyll,Solar Power,460.0,99.0,68.0,83.0,72.0,87.0,51.0,70.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
423,358,Chimecho,3,0,1,Psychic,,0.6,1.0,Levitate,,455.0,75.0,50.0,80.0,95.0,90.0,65.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
424,359,Absol,3,0,1,Dark,,1.2,47.0,Pressure,Super Luck,465.0,65.0,130.0,60.0,75.0,60.0,75.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,True
425,359,Mega Absol,3,0,1,Dark,,1.2,49.0,Magic Bounce,,565.0,65.0,150.0,60.0,115.0,60.0,115.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,mega,Absol,True
426,360,Wynaut,3,0,1,Psychic,,0.6,14.0,Shadow Tag,,260.0,95.0,23.0,48.0,23.0,48.0,23.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
427,361,Snorunt,3,0,1,Ice,,0.7,16.8,Inner Focus,Ice Body,300.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
428,362,Glalie,3,0,1,Ice,,1.5,256.5,Inner Focus,Ice Body,480.0,80.0,80.0,80.0,80.0,80.0,80.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
429,362,Mega Glalie,3,0,1,Ice,,2.1,350.2,Refrigerate,,580.0,80.0,120.0,80.0,120.0,80.0,100.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,mega,Glalie,True
430,363,Spheal,3,0,2,Ice,Water,0.8,39.5,Thick Fat,Ice Body,290.0,70.0,40.0,50.0,55.0,50.0,25.0,70.0,1.0,0.5,0.5,2.0,2.0,0.125,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
431,364,Sealeo,3,0,2,Ice,Water,1.1,87.6,Thick Fat,Ice Body,410.0,90.0,60.0,70.0,75.0,70.0,45.0,70.0,1.0,0.5,0.5,2.0,2.0,0.125,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
432,365,Walrein,3,0,2,Ice,Water,1.4,150.6,Thick Fat,Ice Body,530.0,110.0,80.0,90.0,95.0,90.0,65.0,70.0,1.0,0.5,0.5,2.0,2.0,0.125,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
433,366,Clamperl,3,0,1,Water,,0.4,52.5,Shell Armor,,345.0,35.0,64.0,85.0,74.0,55.0,32.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
434,367,Huntail,3,0,1,Water,,1.7,27.0,Swift Swim,,485.0,55.0,104.0,105.0,94.0,75.0,52.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
435,368,Gorebyss,3,0,1,Water,,1.8,22.6,Swift Swim,,485.0,55.0,84.0,105.0,114.0,75.0,52.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
436,369,Relicanth,3,0,2,Water,Rock,1.0,23.4,Swift Swim,Rock Head,485.0,100.0,90.0,130.0,45.0,65.0,55.0,70.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
437,370,Luvdisc,3,0,1,Water,,0.6,8.7,Swift Swim,,330.0,43.0,30.0,55.0,40.0,65.0,97.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
438,371,Bagon,3,0,1,Dragon,,0.6,42.1,Rock Head,,300.0,45.0,75.0,60.0,40.0,30.0,50.0,35.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,base,,True
439,372,Shelgon,3,0,1,Dragon,,1.1,110.5,Rock Head,,420.0,65.0,95.0,100.0,60.0,50.0,50.0,35.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,base,,True
440,373,Salamence,3,0,2,Dragon,Flying,1.5,102.6,Intimidate,,600.0,95.0,135.0,80.0,110.0,80.0,100.0,35.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,,base,,True
